# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	21037
#@/user_id	edf49405-f6ee-4acb-88d3-58294728cd25
xie shen 	邪神	c=5 d=4.59604 t=21037
xie wan 	寫完	c=4 d=2.10988 t=21037
xie wan le 	寫完了	c=3 d=1.56013 t=21037
xie wang zhan 	寫網站	c=1 d=0.744532 t=21037
xie xie 	謝謝	c=4 d=2.45196 t=21037
xie yi 	協議	c=4 d=2.49787 t=21037
xie yi ge 	寫一個	c=8 d=2.35236 t=21037
xie zai 	寫在	c=3 d=1.52729 t=21037
xie zhe wan yi 	寫這玩意	c=1 d=0.657047 t=21037
xin 	信	c=1 d=0.904837 t=21037
xin 	心	c=1 d=0.180866 t=21037
xin 	新	c=15 d=4.41404 t=21037
xin cha jian 	新插件	c=1 d=0.965605 t=21037
xin jian 	新建	c=5 d=2.4349 t=21037
xin si kao 	新思考	c=1 d=0.179964 t=21037
xin xi 	信息	c=9 d=2.7566 t=21037
xin xi ka 	信息卡	c=2 d=1.20303 t=21037
xin zhi 	心智	c=6 d=3.46027 t=21037
xin zhong 	心中	c=2 d=1.47432 t=21037
xin zuo 	新作	c=3 d=1.68559 t=21037
xing 	型	c=2 d=1.10146 t=21037
xing 	性	c=3 d=2.20208 t=21037
xing 	星	c=1 d=0.995012 t=21037
xing 	行	c=6 d=2.38709 t=21037
xing 	醒	c=1 d=1 t=21037
xing bu xing 	行不行	c=3 d=1.37706 t=21037
xing hao 	型號	c=1 d=0.860708 t=21037
xing huo 	星火	c=1 d=0.995012 t=21037
xing neng 	性能	c=2 d=1.32604 t=21037
xing qi 	星期	c=1 d=0.650509 t=21037
xing shi dong zhong 	興師動衆	c=1 d=0.562705 t=21037
xing xing 	星星	c=1 d=0.918512 t=21037
xing zhuan 	行轉	c=1 d=0.831104 t=21037
xing zhuang 	形狀	c=2 d=1.82038 t=21037
xing zuo 	星座	c=4 d=3.7307 t=21037
xiu fu 	修復	c=21 d=9.63806 t=21037
xiu gai 	修改	c=21 d=9.93921 t=21037
xiu hao le 	修好了	c=1 d=0.408608 t=21037
xiu mian 	休眠	c=4 d=2.55282 t=21037
xiu wan 	修完	c=0 d=0.097531 t=21037
xiu wan le 	修完了	c=1 d=0.980199 t=21037
xu 	續	c=1 d=0.951229 t=21037
xu bu xu yao 	需不需要	c=2 d=1.67738 t=21037
xu hang 	續航	c=2 d=1.7584 t=21037
xu ke 	許可	c=1 d=1 t=21037
xu lie 	序列	c=1 d=0.778801 t=21037
xu ni 	虛擬	c=1 d=0.946485 t=21037
xu yao 	需要	c=65 d=8.13495 t=21037
xuan 	選	c=1 d=0.951229 t=21037
xuan fu 	懸浮	c=3 d=2.21116 t=21037
xuan ku 	炫酷	c=5 d=3.49822 t=21037
xuan lv 	旋律	c=1 d=0.960789 t=21037
xuan ran 	渲染	c=28 d=8.00029 t=21037
xuan ren 	選人	c=1 d=0.597501 t=21037
xuan ting 	懸停	c=1 d=0.873716 t=21037
xuan wo 	選我	c=1 d=0.923116 t=21037
xuan xiang 	選項	c=4 d=3.66594 t=21037
xuan xue 	玄學	c=1 d=0.847894 t=21037
xuan zai 	懸在	c=1 d=0.985112 t=21037
xuan ze 	選擇	c=7 d=3.59626 t=21037
xuan zhong 	選中	c=2 d=1.50234 t=21037
xue 	學	c=42 d=11.5816 t=21037
xue 	血	c=1 d=0.442639 t=21037
xue de 	學的	c=1 d=0.970446 t=21037
xue guo 	學過	c=1 d=0.307279 t=21037
xue hua 	雪花	c=1 d=0.97531 t=21037
xue hui 	學會	c=4 d=2.24202 t=21037
xue hui le 	學會了	c=2 d=1.01557 t=21037
xue hui ne 	學會呢	c=1 d=0.557106 t=21037
xue hui she me 	學會什麼	c=1 d=0.496585 t=21037
xue li 	學曆	c=4 d=1.35162 t=21037
xue qi lai 	學起來	c=1 d=0.146607 t=21037
xue wan 	學完	c=1 d=0.960789 t=21037
xue wan le 	學完了	c=1 d=0.882497 t=21037
xue wan zheng 	學完整	c=1 d=0.946485 t=21037
xue xi 	學習	c=17 d=7.94267 t=21037
xue zhi qian 	薛之謙	c=4 d=3.92105 t=21037
xun huan 	循環	c=5 d=2.49814 t=21037
ya 	呀	c=1 d=0.818731 t=21037
ya 	壓	c=2 d=0.790571 t=21037
ya 	鴨	c=1 d=0.621885 t=21037
ya ba 	啞巴	c=2 d=1.4457 t=21037
ya dao 	壓到	c=1 d=0.913931 t=21037
ya ge 	雅閣	c=1 d=0.918512 t=21037
ya gen 	壓根	c=5 d=2.02701 t=21037
ya li 	壓力	c=1 d=0.960789 t=21037
ya suo 	壓縮	c=1 d=0.718924 t=21037
ya suo bao 	壓縮包	c=1 d=0.985112 t=21037
ya zi 	鴨子	c=1 d=0.900325 t=21037
yai 	崖	c=1 d=0.559898 t=21037
yan 	眼	c=1 d=0.904837 t=21037
yan chi 	延遲	c=4 d=2.55289 t=21037
yan jiu 	研究	c=4 d=1.95689 t=21037
yan jiu yan jiu 	研究研究	c=1 d=0.631284 t=21037
yan le 	閹了	c=2 d=1.99501 t=21037
yan se 	顏色	c=5 d=2.22622 t=21037
yan yuan 	演員	c=6 d=4.83698 t=21037
yan zheng ma 	驗證碼	c=1 d=0.955997 t=21037
yan zheng qi 	驗證器	c=1 d=0.83527 t=21037
yang 	樣	c=6 d=3.38495 t=21037
yang shi 	樣式	c=28 d=7.37975 t=21037
yang zi 	樣子	c=2 d=1.35855 t=21037
yao 	要	c=99 d=9.25061 t=21037
yao bu 	要不	c=1 d=0.625002 t=21037
yao bu yao 	要不要	c=0 d=0.0955997 t=21037
yao dui 	要對	c=1 d=0.946485 t=21037
yao kai shi 	要開始	c=1 d=0.970446 t=21037
yao qiu 	要求	c=1 d=0.980199 t=21037
yao shi 	要是	c=7 d=1.83088 t=21037
yao xie 	要寫	c=1 d=0.937067 t=21037
yao yi ge 	要一個	c=1 d=0.625002 t=21037
yao yong 	要用	c=2 d=1.40503 t=21037
yao yong lai zuo 	要用來做	c=1 d=0.97531 t=21037
yao zai 	要在	c=1 d=0.985112 t=21037
yao zai na 	要在哪	c=1 d=0.826959 t=21037
yao zen me zuo 	要怎麼做	c=1 d=0.965605 t=21037
yao zi 	腰子	c=1 d=0.923116 t=21037
yao zuo 	要做	c=1 d=0.752014 t=21037
ye 	也	c=38 d=6.64048 t=21037
ye 	葉	c=3 d=2.08839 t=21037
ye 	頁	c=6 d=3.02623 t=21037
ye bi jiao 	也比較	c=1 d=0.579842 t=21037
ye bu hui 	也不會	c=1 d=0.99005 t=21037
ye bu yao 	也不要	c=1 d=0.752014 t=21037
ye bu yong 	也不用	c=1 d=0.677057 t=21037
ye bu zhi dao 	也不知道	c=1 d=0.99005 t=21037
ye dui 	也對	c=1 d=0.683861 t=21037
ye gan jue 	也感覺	c=1 d=0.163654 t=21037
ye hao 	也好	c=1 d=0.937067 t=21037
ye hao wan 	也好玩	c=1 d=0.856415 t=21037
ye hen gao 	也很高	c=1 d=0.913931 t=21037
ye hen hao yong 	也很好用	c=1 d=0.980199 t=21037
ye hui 	也會	c=5 d=1.94098 t=21037
ye jiu 	也就	c=4 d=1.40708 t=21037
ye jiu hui 	也就會	c=1 d=0.99005 t=21037
ye jiu shi 	也就是	c=6 d=3.30663 t=21037
ye jiu shi shuo 	也就是說	c=1 d=0.574072 t=21037
ye jiu zhe 	也就這	c=1 d=0.537944 t=21037
ye ke yi 	也可以	c=13 d=2.14778 t=21037
ye lai zi 	也來自	c=1 d=0.891366 t=21037
ye mao zi 	夜貓子	c=1 d=0.847894 t=21037
ye mei wen ti 	也沒問題	c=1 d=0.882497 t=21037
ye mei yong 	也沒用	c=2 d=1.92218 t=21037
ye men 	爺們	c=1 d=0.856415 t=21037
ye mian 	頁面	c=36 d=10.2495 t=21037
ye ou 	噎嘔	c=1 d=0.496585 t=21037
ye shi 	也是	c=25 d=5.62419 t=21037
ye tai pian 	也太偏	c=1 d=0.585669 t=21037
ye wu 	業務	c=1 d=0.70822 t=21037
ye xian shi 	也顯示	c=1 d=0.97531 t=21037
ye xiang wen 	也想問	c=1 d=0.831104 t=21037
ye xiang zhi dao 	也想知道	c=1 d=0.909373 t=21037
ye xie cheng 	也寫成	c=1 d=0.913931 t=21037
ye xing 	也行	c=2 d=0.305408 t=21037
ye xu 	也許	c=1 d=0.748264 t=21037
ye yao 	也要	c=4 d=2.8509 t=21037
ye yao qu 	也要去	c=1 d=0.869358 t=21037
ye ye 	爺爺	c=2 d=1.73007 t=21037
ye yi yang 	也一樣	c=1 d=0.50409 t=21037
ye ying gai 	也應該	c=1 d=0.923116 t=21037
ye you 	也有	c=2 d=1.30021 t=21037
ye you le 	也有了	c=1 d=0.637628 t=21037
yi 	一	c=1 d=0.443447 t=21037
yi 	以	c=6 d=4.06325 t=21037
yi 	億	c=1 d=0.33454 t=21037
yi 	已	c=9 d=2.96476 t=21037
yi ba zhang 	一巴掌	c=1 d=0.822835 t=21037
yi bai 	一百	c=1 d=0.782705 t=21037
yi ban 	一半	c=3 d=1.56154 t=21037
yi ban 	一般	c=1 d=0.843665 t=21037
yi bei zi 	一輩子	c=1 d=0.726149 t=21037
yi bo 	一波	c=1 d=0.729789 t=21037
yi bu 	一步	c=1 d=0.67635 t=21037
yi bu 	一部	c=2 d=1.34227 t=21037
yi bu 	異步	c=9 d=4.04459 t=21037
yi bu bu 	一步步	c=6 d=2.4452 t=21037
yi bu yi bu 	一步一步	c=1 d=0.489192 t=21037
yi ceng 	一層	c=3 d=1.6245 t=21037
yi ceng ceng 	一層層	c=1 d=0.650509 t=21037
yi ci 	一次	c=9 d=3.22207 t=21037
yi ci shi 	依次是	c=1 d=0.882497 t=21037
yi ci shu chu 	一次輸出	c=1 d=0.873716 t=21037
yi ci xing 	一次性	c=3 d=2.35416 t=21037
yi da dui 	一大堆	c=2 d=0.680451 t=21037
yi dian 	一點	c=5 d=2.0776 t=21037
yi dian dian 	一點點	c=1 d=0.937067 t=21037
yi ding 	一定	c=1 d=0.860708 t=21037
yi ding dian 	一丁點	c=1 d=0.88692 t=21037
yi dong 	移動	c=8 d=3.45501 t=21037
yi dong duan 	移動端	c=6 d=1.54823 t=21037
yi dui 	一堆	c=10 d=5.60233 t=21037
yi dun 	一頓	c=2 d=0.891366 t=21037
yi fa bu 	已發佈	c=1 d=0.923116 t=21037
yi fen 	一份	c=11 d=3.91708 t=21037
yi fen qian 	一分錢	c=2 d=0.645531 t=21037
yi fen zhong 	一分鐘	c=1 d=0.814647 t=21037
yi fu 	衣服	c=1 d=0.50409 t=21037
yi ge 	一個	c=177 d=13.0342 t=21037
yi ge ge 	一個個	c=2 d=1.47907 t=21037
yi ge xiao shi 	一個小時	c=1 d=0.574072 t=21037
yi gong shi 	一共是	c=1 d=0.241714 t=21037
yi hang 	一行	c=1 d=0.949812 t=21037
yi ji 	以及	c=13 d=3.25096 t=21037
yi jia 	一家	c=9 d=4.10795 t=21037
yi jian zhong qing 	一見鍾情	c=2 d=0.806541 t=21037
yi jing 	已經	c=47 d=8.66555 t=21037
yi jing dao di 	一鏡到底	c=1 d=0.891366 t=21037
yi jiu 	依舊	c=31 d=8.38287 t=21037
yi ju 	一句	c=1 d=0.995012 t=21037
yi ka 	一卡	c=2 d=1.97516 t=21037
yi kai shi 	一開始	c=1 d=0.618783 t=21037
yi kan 	一看	c=1 d=0.865022 t=21037
yi lai 	依賴	c=6 d=2.34647 t=21037
yi lao 	一老	c=1 d=0.559898 t=21037
yi liang ge 	一兩個	c=1 d=0.554327 t=21037
yi lu 	一路	c=3 d=2.08674 t=21037
yi lu xiang bei 	一路向北	c=2 d=1.71369 t=21037
yi men 	一門	c=4 d=2.02882 t=21037
yi miao 	一秒	c=1 d=0.995012 t=21037
yi miao zhong 	一秒鐘	c=1 d=0.937067 t=21037
yi nian 	一年	c=2 d=1.25189 t=21037
yi pian 	一片	c=1 d=0.878095 t=21037
yi qi 	一期	c=1 d=0.900325 t=21037
yi qi 	一起	c=18 d=9.68728 t=21037
yi qi xue xi 	一起學習	c=1 d=0.99005 t=21037
yi qian hang 	一千行	c=1 d=0.431711 t=21037
yi qie 	一切	c=1 d=0.697676 t=21037
yi ran 	依然	c=3 d=2.3613 t=21037
yi ren 	一人	c=1 d=0.666977 t=21037
yi shan 	一閃	c=1 d=0.856415 t=21037
yi shang 	以上	c=1 d=0.909373 t=21037
yi shen 	一身	c=1 d=0.774916 t=21037
yi sheng 	一聲	c=2 d=0.88692 t=21037
yi shou 	一首	c=2 d=0.873716 t=21037
yi shu jia 	藝術家	c=2 d=1.80521 t=21037
yi si 	意思	c=5 d=1.86323 t=21037
yi ta hu tu 	一塌糊塗	c=1 d=0.83527 t=21037
yi tang 	一趟	c=1 d=0.937067 t=21037
yi tao 	一套	c=1 d=0.878095 t=21037
yi tian 	一天	c=4 d=1.46826 t=21037
yi tuan 	一團	c=1 d=0.937067 t=21037
yi tuo 	一坨	c=1 d=0.472367 t=21037
yi tuo 	依託	c=1 d=0.408608 t=21037
yi wan 	一萬	c=1 d=0.40657 t=21037
yi wan shang 	一晚上	c=1 d=0.960789 t=21037
yi wei 	一位	c=1 d=0.802519 t=21037
yi wei 	以爲	c=2 d=1.23061 t=21037
yi wei zhe 	意味着	c=1 d=0.600496 t=21037
yi wu 	一無	c=1 d=0.904837 t=21037
yi xia 	一下	c=11 d=3.88813 t=21037
yi xia wu 	一下午	c=1 d=0.690734 t=21037
yi xiao 	一小	c=1 d=0.562705 t=21037
yi xiao shi 	一小時	c=2 d=1.17539 t=21037
yi xie 	一些	c=22 d=5.32272 t=21037
yi yan 	一眼	c=1 d=0.733447 t=21037
yi yang 	一樣	c=14 d=3.79456 t=21037
yi yang da 	一樣大	c=1 d=0.995012 t=21037
yi yang hua er qing 	一氧化二氫	c=1 d=0.88692 t=21037
yi yi 	意義	c=1 d=0.755784 t=21037
yi zhang 	一張	c=1 d=1 t=21037
yi zhen 	一幀	c=2 d=1.27529 t=21037
yi zhen 	一針	c=1 d=0.980199 t=21037
yi zhi 	一直	c=14 d=6.38504 t=21037
yi zhi 	移植	c=1 d=1 t=21037
yi zhong 	一種	c=1 d=0.878095 t=21037
yin 	引	c=1 d=0.955997 t=21037
yin 	音	c=1 d=0.548812 t=21037
yin cang 	隱藏	c=4 d=3.41314 t=21037
yin fu 	音符	c=9 d=4.82193 t=21037
yin hang 	銀行	c=2 d=0.525594 t=21037
yin liang 	音量	c=9 d=7.86827 t=21037
yin liang tiao jie 	音量調節	c=1 d=0.843665 t=21037
yin lv 	音律	c=1 d=0.985112 t=21037
yin pin 	音頻	c=43 d=9.37805 t=21037
yin pin ku 	音頻庫	c=4 d=2.45723 t=21037
yin qing 	引擎	c=9 d=3.91531 t=21037
yin su 	因素	c=2 d=1.50732 t=21037
yin wei 	因爲	c=37 d=7.69114 t=21037
yin xiao 	音效	c=16 d=8.09619 t=21037
yin yang 	陰陽	c=1 d=0.900325 t=21037
yin ying 	陰影	c=3 d=1.87106 t=21037
yin yong 	引用	c=1 d=0.937067 t=21037
yin you 	音遊	c=11 d=5.40573 t=21037
yin yu 	隱喻	c=0 d=0.0932394 t=21037
yin yu ren 	隱喻人	c=1 d=0.937067 t=21037
yin yuan 	音源	c=10 d=5.58456 t=21037
yin yue 	音樂	c=107 d=16.1522 t=21037
yin yue ku 	音樂庫	c=1 d=0.771052 t=21037
ying 	應	c=2 d=1.26505 t=21037
ying bian ma 	硬編碼	c=2 d=1.26029 t=21037
ying chi 	硬喫	c=0 d=0.0737123 t=21037
ying fu 	應付	c=13 d=6.12163 t=21037
ying gai 	應該	c=27 d=4.74084 t=21037
ying gai shi 	應該是	c=2 d=1.51341 t=21037
ying hua 	櫻花	c=2 d=1.79913 t=21037
ying she 	映射	c=3 d=2.51974 t=21037
ying wen 	英文	c=2 d=1.11663 t=21037
ying xiang 	影響	c=2 d=1.19058 t=21037
ying yong 	應用	c=23 d=7.93415 t=21037
ying yu 	英語	c=1 d=0.467666 t=21037
yo 	喲	c=2 d=0.934191 t=21037
yo xi 	喲系	c=2 d=0.709579 t=21037
yong 	用	c=230 d=14.7328 t=21037
yong ba 	用吧	c=1 d=0.690734 t=21037
yong bei 	用唄	c=1 d=0.83527 t=21037
yong bu liao 	用不了	c=2 d=1.67063 t=21037
yong bu shang 	用不上	c=2 d=1.27421 t=21037
yong bu wan 	用不完	c=1 d=0.99005 t=21037
yong chu 	用處	c=1 d=0.600496 t=21037
yong dao 	用到	c=5 d=2.24264 t=21037
yong de 	用的	c=2 d=1.61716 t=21037
yong fa 	用法	c=2 d=0.847894 t=21037
yong guo 	用過	c=2 d=0.891366 t=21037
yong heng 	永恆	c=12 d=6.61722 t=21037
yong hu 	用戶	c=9 d=3.16298 t=21037
yong hui 	用回	c=2 d=1.24295 t=21037
yong jin 	佣金	c=2 d=1.74503 t=21037
yong jiu 	永久	c=1 d=0.535261 t=21037
yong lai 	用來	c=14 d=4.28826 t=21037
yong ni 	用你	c=1 d=0.697676 t=21037
yong pi bian 	用皮鞭	c=1 d=0.904837 t=21037
yong qi lai 	用起來	c=1 d=0.371577 t=21037
yong shang 	用上	c=1 d=0.477114 t=21037
yong ta 	用它	c=4 d=1.29194 t=21037
yong wan 	用完	c=1 d=0.535261 t=21037
yong yi ge 	用一個	c=2 d=1.76391 t=21037
yong you 	擁有	c=2 d=1.55905 t=21037
yong yu 	用於	c=4 d=2.49429 t=21037
yong yuan 	永遠	c=2 d=1.50153 t=21037
yong zhe ge 	用這個	c=2 d=1.63462 t=21037
yong zuo 	用作	c=1 d=0.814647 t=21037
you 	優	c=1 d=0.66365 t=21037
you 	又	c=39 d=6.3543 t=21037
you 	友	c=1 d=0.65377 t=21037
you 	右	c=5 d=3.75581 t=21037
you 	有	c=81 d=8.15422 t=21037
you 	由	c=4 d=2.90374 t=21037
you bi yao 	有必要	c=1 d=0.205975 t=21037
you bian 	右邊	c=8 d=2.17031 t=21037
you bian da 	右邊大	c=1 d=0.937067 t=21037
you bu 	又不	c=1 d=0.66034 t=21037
you bu nan 	又不難	c=1 d=0.99005 t=21037
you bu shi 	又不是	c=1 d=0.715338 t=21037
you de 	有的	c=1 d=0.458406 t=21037
you dian 	有點	c=25 d=4.81218 t=21037
you er duo 	又耳朵	c=2 d=1.35751 t=21037
you fang 	右方	c=1 d=0.697676 t=21037
you fu wu qi 	又服務器	c=1 d=0.755784 t=21037
you gai 	又該	c=1 d=0.440432 t=21037
you gan jue 	有感覺	c=2 d=1.76607 t=21037
you gan jue ma 	有感覺嗎	c=1 d=0.882497 t=21037
you ge 	有個	c=3 d=1.39316 t=21037
you hen duo 	有很多	c=2 d=0.774916 t=21037
you hua 	優化	c=6 d=4.49081 t=21037
you hui 	優惠	c=1 d=0.637628 t=21037
you hui 	又會	c=1 d=0.913931 t=21037
you jian 	右鍵	c=3 d=2.29764 t=21037
you kai shi 	又開始	c=1 d=0.904837 t=21037
you ke neng 	有可能	c=1 d=0.839457 t=21037
you ke yi 	又可以	c=1 d=0.927743 t=21037
you lai le 	又來了	c=1 d=0.904837 t=21037
you le 	有了	c=2 d=1.64219 t=21037
you ling 	幽靈	c=4 d=3.20714 t=21037
you mao bing 	有毛病	c=1 d=0.615697 t=21037
you mei you 	有沒有	c=17 d=6.43624 t=21037
you na li 	有哪裏	c=1 d=0.960789 t=21037
you na xie 	有哪些	c=3 d=1.70345 t=21037
you neng 	又能	c=2 d=1.66486 t=21037
you pa 	又怕	c=1 d=0.843665 t=21037
you qi 	尤其	c=1 d=0.995012 t=21037
you qian 	有錢	c=1 d=0.241714 t=21037
you qu 	有趣	c=1 d=1 t=21037
you shen me 	有什麼	c=6 d=3.17578 t=21037
you shen me wo 	有什麼我	c=1 d=0.951229 t=21037
you shi 	又是	c=2 d=0.894913 t=21037
you shi 	有時	c=1 d=0.909373 t=21037
you shu ju 	有數據	c=1 d=0.618783 t=21037
you suo bu zhi 	有所不知	c=0 d=0.0856415 t=21037
you suo bu zhi le 	有所不知了	c=1 d=0.860708 t=21037
you wen ti 	有問題	c=11 d=4.40694 t=21037
you wen ti ma 	有問題嗎	c=1 d=0.955997 t=21037
you xi 	遊戲	c=16 d=9.34774 t=21037
you xia jiao 	右下角	c=2 d=1.68303 t=21037
you xian 	有限	c=3 d=1.54728 t=21037
you xian ji 	優先級	c=1 d=0.806541 t=21037
you xiang 	郵箱	c=3 d=2.28102 t=21037
you xie 	有些	c=3 d=2.16509 t=21037
you xu 	有序	c=1 d=1 t=21037
you xu qiu 	有需求	c=1 d=0.985112 t=21037
you ya 	優雅	c=1 d=0.955997 t=21037
you yao 	又要	c=3 d=2.12322 t=21037
you yi ge 	有一個	c=3 d=1.3388 t=21037
you yi si 	有意思	c=1 d=0.29523 t=21037
you yi zhong 	有一種	c=1 d=0.585669 t=21037
you yong 	有用	c=1 d=0.444858 t=21037
you you 	又有	c=1 d=0.904837 t=21037
you yu 	由於	c=11 d=3.51354 t=21037
you zha 	油炸	c=1 d=0.640824 t=21037
you zhe ge 	有這個	c=1 d=0.932394 t=21037
you zhe ji ge 	有這幾個	c=1 d=0.891366 t=21037
you zhe wan yi 	有這玩意	c=1 d=0.398519 t=21037
yu 	於	c=1 d=0.822835 t=21037
yu 	與	c=17 d=4.25114 t=21037
yu 	語	c=2 d=1.76253 t=21037
yu 	餘	c=1 d=0.546074 t=21037
yu 	魚	c=1 d=1 t=21037
yu dao 	遇到	c=1 d=0.537944 t=21037
yu ding 	預定	c=1 d=0.900325 t=21037
yu fa 	語法	c=25 d=7.62692 t=21037
yu fu wu qi 	與服務器	c=1 d=0.904837 t=21037
yu gan 	語感	c=1 d=0.798516 t=21037
yu gao 	預告	c=1 d=0.99005 t=21037
yu ji 	預計	c=1 d=0.369723 t=21037
yu ju 	語句	c=1 d=0.955997 t=21037
yu lan 	預覽	c=3 d=1.97292 t=21037
yu ming 	域名	c=3 d=2.4446 t=21037
yu ta 	與它	c=1 d=0.900325 t=21037
yu wo 	與我	c=0 d=0.0932394 t=21037
yu wo wu gua 	與我無呱	c=1 d=0.937067 t=21037
yu xian 	預先	c=3 d=2.75842 t=21037
yu yan 	語言	c=19 d=5.09354 t=21037
yu zhi 	閾值	c=1 d=1 t=21037
yuan 	原	c=1 d=0.951229 t=21037
yuan 	源	c=2 d=1.72615 t=21037
yuan 	願	c=2 d=1.8676 t=21037
yuan ben 	原本	c=1 d=0.941765 t=21037
yuan dian 	圓點	c=1 d=0.715338 t=21037
yuan dian le 	圓點了	c=1 d=0.65377 t=21037
yuan jiao 	圓角	c=5 d=2.53048 t=21037
yuan lai 	原來	c=5 d=2.43352 t=21037
yuan li 	原理	c=1 d=0.481909 t=21037
yuan ma 	源碼	c=5 d=3.06234 t=21037
yuan quan 	圓圈	c=4 d=2.90867 t=21037
yuan shen 	原神	c=2 d=1.88362 t=21037
yuan sheng 	原生	c=1 d=0.995012 t=21037
yuan su 	元素	c=4 d=2.04059 t=21037
yuan ta 	圓他	c=1 d=0.213312 t=21037
yuan wen 	原文	c=3 d=2.94099 t=21037
yuan yi 	願意	c=1 d=0.955997 t=21037
yuan yin 	原因	c=2 d=1.60855 t=21037
yuan you 	原有	c=3 d=1.60883 t=21037
yuan zi 	原子	c=4 d=2.55243 t=21037
yue 	月	c=4 d=1.63132 t=21037
yue 	越	c=1 d=0.697676 t=21037
yue ding 	約定	c=3 d=2.47705 t=21037
yue du 	閱讀	c=0 d=0.0852144 t=21037
yue du wo 	閱讀我	c=1 d=0.856415 t=21037
yue gao 	越高	c=1 d=0.690734 t=21037
yue shu 	約束	c=1 d=0.726149 t=21037
yue yu 	粵語	c=1 d=0.99005 t=21037
yun xing 	運行	c=25 d=7.50983 t=21037
yun xing shi 	運行時	c=6 d=2.62147 t=21037
yun xu 	允許	c=4 d=2.3527 t=21037
yun zuo 	運作	c=1 d=0.951229 t=21037
za 	雜	c=1 d=0.951229 t=21037
za he 	雜合	c=1 d=0.690734 t=21037
za le 	咋了	c=0 d=0.0995012 t=21037
zai 	再	c=31 d=7.59461 t=21037
zai 	在	c=118 d=10.5098 t=21037
zai ba 	再把	c=2 d=1.851 t=21037
zai bu quan 	在補全	c=1 d=0.913931 t=21037
zai bu zai 	在不在	c=1 d=0.344728 t=21037
zai ci 	再次	c=2 d=0.923116 t=21037
zai jia 	在家	c=1 d=0.40657 t=21037
zai jian 	再見	c=1 d=0.923116 t=21037
zai le 	宰了	c=1 d=0.900325 t=21037
zai na 	在哪	c=6 d=2.98047 t=21037
zai wo 	在我	c=2 d=1.30305 t=21037
zai xian 	在線	c=1 d=0.822835 t=21037
zai xiang 	在想	c=2 d=1.26462 t=21037
zai xie 	再寫	c=1 d=0.97531 t=21037
zai xue 	再學	c=1 d=0.891366 t=21037
zai yi 	在意	c=1 d=0.647265 t=21037
zai yong 	在用	c=1 d=0.344728 t=21037
zai zai 	再在	c=1 d=0.293758 t=21037
zai zhao 	在找	c=1 d=0.715338 t=21037
zai zhe 	在這	c=1 d=0.904837 t=21037
zai zhi xing 	在執行	c=1 d=0.995012 t=21037
zai zuo 	在做	c=1 d=0.909373 t=21037
zan 	暫	c=1 d=0.946485 t=21037
zan shi 	暫時	c=3 d=0.960789 t=21037
zan tie 	暫貼	c=1 d=0.970446 t=21037
zan ting 	暫停	c=12 d=5.37208 t=21037
zao 	早	c=6 d=1.86155 t=21037
zao 	遭	c=1 d=0.759572 t=21037
zao dian 	早點	c=1 d=0.839457 t=21037
zao hu hua mao 	早護花貓	c=1 d=0.729789 t=21037
zao qi 	早起	c=0 d=0.0869358 t=21037
zao qi ma 	早起嗎	c=1 d=0.873716 t=21037
zao shang 	早上	c=2 d=1.89449 t=21037
zao shui 	早睡	c=2 d=1.47287 t=21037
ze 	則	c=1 d=0.70822 t=21037
zen me 	怎麼	c=82 d=11.4534 t=21037
zen me ban 	怎麼辦	c=39 d=13.2892 t=21037
zen me gai 	怎麼改	c=1 d=0.786628 t=21037
zen me ke neng 	怎麼可能	c=1 d=0.882497 t=21037
zen me shuo ne 	怎麼說呢	c=1 d=0.951229 t=21037
zen me xie 	怎麼寫	c=9 d=4.74719 t=21037
zen me yang 	怎麼樣	c=10 d=2.89134 t=21037
zen me yong 	怎麼用	c=8 d=2.80156 t=21037
zen me zuo 	怎麼做	c=2 d=1.45505 t=21037
zen yang 	怎樣	c=1 d=0.826959 t=21037
zeng 	曾	c=1 d=0.923116 t=21037
zeng jia 	增加	c=54 d=12.8472 t=21037
zeng zhang 	增長	c=1 d=0.726149 t=21037
zha 	炸	c=5 d=1.99649 t=21037
zha fei 	炸飛	c=2 d=1.65959 t=21037
zha le 	炸了	c=1 d=0.995012 t=21037
zha zhi 	榨汁	c=1 d=0.67368 t=21037
zhan 	佔	c=7 d=3.42172 t=21037
zhan 	棧	c=1 d=0.97531 t=21037
zhan 	站	c=2 d=1.60976 t=21037
zhan bian 	沾邊	c=1 d=0.865022 t=21037
zhan shi 	展示	c=2 d=1.10037 t=21037
zhan ting 	展廳	c=1 d=0.932394 t=21037
zhan yong 	佔用	c=12 d=4.31656 t=21037
zhan zong 	佔總	c=1 d=0.913931 t=21037
zhang 	漲	c=1 d=0.16696 t=21037
zhang 	章	c=1 d=0.951229 t=21037
zhang hao 	賬號	c=4 d=3.20948 t=21037
zhao 	找	c=10 d=3.51223 t=21037
zhao 	照	c=1 d=0.733447 t=21037
zhao bu dao 	找不到	c=1 d=0.644036 t=21037
zhao dao 	找到	c=5 d=2.30996 t=21037
zhao nve 	找虐	c=4 d=1.54836 t=21037
zhao pai 	招牌	c=1 d=0.97531 t=21037
zhe 	着	c=3 d=1.77065 t=21037
zhe 	者	c=15 d=3.9458 t=21037
zhe 	這	c=35 d=6.8679 t=21037
zhe ang 	者昂	c=1 d=0.891366 t=21037
